iso_code,continent,location,date,total_cases_per_million,total_deaths_per_million,hospital_beds_per_thousand
GUY,South America,Guyana,2020-05-05,118.237,12.714,1.6
GUY,South America,Guyana,2020-05-06,118.237,12.714,1.6
GUY,South America,Guyana,2020-05-07,118.237,12.714,1.6
GUY,South America,Guyana,2020-05-08,119.508,12.714,1.6
GUY,South America,Guyana,2020-05-09,119.508,12.714,1.6
GUY,South America,Guyana,2020-05-10,132.221,12.714,1.6
GUY,South America,Guyana,2020-05-11,138.578,12.714,1.6
GUY,South America,Guyana,2020-05-12,143.664,12.714,1.6
GUY,South America,Guyana,2020-05-13,143.664,12.714,1.6
GUY,South America,Guyana,2020-05-14,143.664,12.714,1.6
GUY,South America,Guyana,2020-05-15,147.478,12.714,1.6
GUY,South America,Guyana,2020-05-16,148.749,12.714,1.6
GUY,South America,Guyana,2020-05-17,148.749,12.714,1.6
GUY,South America,Guyana,2020-05-18,157.649,12.714,1.6
GUY,South America,Guyana,2020-05-19,158.92,12.714,1.6
GUY,South America,Guyana,2020-05-20,158.92,12.714,1.6
GUY,South America,Guyana,2020-05-21,161.463,12.714,1.6
GUY,South America,Guyana,2020-05-22,161.463,12.714,1.6
GUY,South America,Guyana,2020-05-23,161.463,12.714,1.6
GUY,South America,Guyana,2020-05-24,171.634,12.714,1.6
GUY,South America,Guyana,2020-05-25,174.176,13.985,1.6
GUY,South America,Guyana,2020-05-26,176.719,13.985,1.6
GUY,South America,Guyana,2020-05-27,176.719,13.985,1.6
GUY,South America,Guyana,2020-05-28,190.704,13.985,1.6
GUY,South America,Guyana,2020-05-29,190.704,13.985,1.6
GUY,South America,Guyana,2020-05-30,193.247,15.256,1.6
GUY,South America,Guyana,2020-05-31,194.518,15.256,1.6
GUY,South America,Guyana,2020-06-01,194.518,15.256,1.6
GUY,South America,Guyana,2020-06-02,194.518,15.256,1.6
GUY,South America,Guyana,2020-06-03,194.518,15.256,1.6
GUY,South America,Guyana,2020-06-04,194.518,15.256,1.6
GUY,South America,Guyana,2020-06-05,194.518,15.256,1.6
GUY,South America,Guyana,2020-06-06,195.79,15.256,1.6
GUY,South America,Guyana,2020-06-07,195.79,15.256,1.6
GUY,South America,Guyana,2020-06-08,195.79,15.256,1.6
GUY,South America,Guyana,2020-06-09,198.332,15.256,1.6
GUY,South America,Guyana,2020-06-10,198.332,15.256,1.6
GUY,South America,Guyana,2020-06-11,200.875,15.256,1.6
GUY,South America,Guyana,2020-06-12,202.146,15.256,1.6
GUY,South America,Guyana,2020-06-13,202.146,15.256,1.6
GUY,South America,Guyana,2020-06-14,202.146,15.256,1.6
GUY,South America,Guyana,2020-06-15,202.146,15.256,1.6
GUY,South America,Guyana,2020-06-16,217.403,15.256,1.6
GUY,South America,Guyana,2020-06-17,217.403,15.256,1.6
GUY,South America,Guyana,2020-06-18,232.659,15.256,1.6
GUY,South America,Guyana,2020-06-19,232.659,15.256,1.6
GUY,South America,Guyana,2020-06-20,232.659,15.256,1.6
GUY,South America,Guyana,2020-06-21,233.93,15.256,1.6
GUY,South America,Guyana,2020-06-22,260.629,15.256,1.6
GUY,South America,Guyana,2020-06-23,261.9,15.256,1.6
GUY,South America,Guyana,2020-06-24,265.714,15.256,1.6
GUY,South America,Guyana,2020-06-25,273.342,15.256,1.6
GUY,South America,Guyana,2020-06-26,273.342,15.256,1.6
GUY,South America,Guyana,2020-06-27,292.413,15.256,1.6
GUY,South America,Guyana,2020-06-28,292.413,15.256,1.6
GUY,South America,Guyana,2020-06-29,298.77,15.256,1.6
GUY,South America,Guyana,2020-06-30,311.483,15.256,1.6
GUY,South America,Guyana,2020-07-01,315.297,16.528,1.6
GUY,South America,Guyana,2020-07-02,317.84,17.799,1.6
GUY,South America,Guyana,2020-07-03,325.468,17.799,1.6
GUY,South America,Guyana,2020-07-04,345.81,17.799,1.6
GUY,South America,Guyana,2020-07-05,347.081,19.07,1.6
GUY,South America,Guyana,2020-07-06,347.081,19.07,1.6
GUY,South America,Guyana,2020-07-07,361.066,20.342,1.6
GUY,South America,Guyana,2020-07-08,361.066,20.342,1.6
GUY,South America,Guyana,2020-07-09,363.609,20.342,1.6
GUY,South America,Guyana,2020-07-10,368.695,20.342,1.6
GUY,South America,Guyana,2020-07-11,369.966,21.613,1.6
GUY,South America,Guyana,2020-07-12,377.594,21.613,1.6
GUY,South America,Guyana,2020-07-13,381.408,21.613,1.6
GUY,South America,Guyana,2020-07-14,391.579,21.613,1.6
GUY,South America,Guyana,2020-07-15,397.936,22.884,1.6
GUY,South America,Guyana,2020-07-16,400.479,24.156,1.6
GUY,South America,Guyana,2020-07-17,406.835,24.156,1.6
GUY,South America,Guyana,2020-07-18,415.735,24.156,1.6
GUY,South America,Guyana,2020-07-19,427.177,24.156,1.6
GUY,South America,Guyana,2020-07-20,428.448,24.156,1.6
GUY,South America,Guyana,2020-07-21,430.991,24.156,1.6
GUY,South America,Guyana,2020-07-22,444.976,24.156,1.6
GUY,South America,Guyana,2020-07-23,446.248,24.156,1.6
GUY,South America,Guyana,2020-07-24,447.519,25.427,1.6
GUY,South America,Guyana,2020-07-25,457.69,25.427,1.6
GUY,South America,Guyana,2020-07-26,470.403,25.427,1.6
GUY,South America,Guyana,2020-07-27,494.559,25.427,1.6
GUY,South America,Guyana,2020-07-28,503.459,25.427,1.6
GUY,South America,Guyana,2020-07-29,506.001,25.427,1.6
GUY,South America,Guyana,2020-07-30,509.816,25.427,1.6
GUY,South America,Guyana,2020-07-31,525.072,25.427,1.6
GUY,South America,Guyana,2020-08-01,546.685,25.427,1.6
GUY,South America,Guyana,2020-08-02,602.625,26.699,1.6
GUY,South America,Guyana,2020-08-03,602.625,26.699,1.6
GUY,South America,Guyana,2020-08-04,631.866,27.97,1.6
GUY,South America,Guyana,2020-08-05,647.122,27.97,1.6
GUY,South America,Guyana,2020-08-06,683.992,27.97,1.6
GUY,South America,Guyana,2020-08-07,683.992,27.97,1.6
GUY,South America,Guyana,2020-08-08,704.334,27.97,1.6
GUY,South America,Guyana,2020-08-09,722.133,27.97,1.6
GUY,South America,Guyana,2020-08-10,722.133,27.97,1.6
GUY,South America,Guyana,2020-08-11,765.359,27.97,1.6
GUY,South America,Guyana,2020-08-12,792.058,27.97,1.6
GUY,South America,Guyana,2020-08-13,802.228,27.97,1.6
GUY,South America,Guyana,2020-08-14,825.113,27.97,1.6
GUY,South America,Guyana,2020-08-15,856.897,27.97,1.6
GUY,South America,Guyana,2020-08-16,901.395,29.241,1.6
GUY,South America,Guyana,2020-08-17,901.395,29.241,1.6
GUY,South America,Guyana,2020-08-18,936.993,31.784,1.6
GUY,South America,Guyana,2020-08-19,986.576,34.327,1.6
GUY,South America,Guyana,2020-08-20,1075.571,36.869,1.6
GUY,South America,Guyana,2020-08-21,1120.069,38.141,1.6
GUY,South America,Guyana,2020-08-22,1176.008,39.412,1.6
GUY,South America,Guyana,2020-08-23,1214.149,39.412,1.6
GUY,South America,Guyana,2020-08-24,1308.23,39.412,1.6
GUY,South America,Guyana,2020-08-25,1347.642,39.412,1.6
GUY,South America,Guyana,2020-08-26,1389.597,39.412,1.6
GUY,South America,Guyana,2020-08-27,1449.351,40.684,1.6
GUY,South America,Guyana,2020-08-28,1500.205,44.498,1.6
GUY,South America,Guyana,2020-08-29,1505.291,44.498,1.6
GUY,South America,Guyana,2020-08-30,1568.859,45.769,1.6
GUY,South America,Guyana,2020-08-31,1660.397,49.583,1.6
GUY,South America,Guyana,2020-09-01,1745.578,52.126,1.6
GUY,South America,Guyana,2020-09-02,1757.02,52.126,1.6
GUY,South America,Guyana,2020-09-03,1781.176,55.94,1.6
GUY,South America,Guyana,2020-09-04,1781.176,55.94,1.6
GUY,South America,Guyana,2020-09-05,1854.915,58.483,1.6
GUY,South America,Guyana,2020-09-06,1866.357,58.483,1.6
GUY,South America,Guyana,2020-09-07,1983.322,59.754,1.6
GUY,South America,Guyana,2020-09-08,2050.704,61.025,1.6
GUY,South America,Guyana,2020-09-09,2165.127,61.025,1.6
GUY,South America,Guyana,2020-09-10,2224.881,62.297,1.6
GUY,South America,Guyana,2020-09-11,2241.408,66.111,1.6
GUY,South America,Guyana,2020-09-12,2303.705,68.653,1.6
GUY,South America,Guyana,2020-09-13,2355.831,71.196,1.6
GUY,South America,Guyana,2020-09-14,2395.243,71.196,1.6
GUY,South America,Guyana,2020-09-15,2489.324,73.739,1.6
GUY,South America,Guyana,2020-09-16,2489.324,73.739,1.6
GUY,South America,Guyana,2020-09-17,2577.048,76.282,1.6
GUY,South America,Guyana,2020-09-18,2672.4,78.824,1.6
GUY,South America,Guyana,2020-09-19,2756.309,81.367,1.6
GUY,South America,Guyana,2020-09-20,2884.717,81.367,1.6
GUY,South America,Guyana,2020-09-21,3053.808,82.638,1.6
GUY,South America,Guyana,2020-09-22,3098.305,85.181,1.6
GUY,South America,Guyana,2020-09-23,3222.899,87.724,1.6
GUY,South America,Guyana,2020-09-24,3278.839,90.267,1.6
GUY,South America,Guyana,2020-09-25,3444.115,92.809,1.6
GUY,South America,Guyana,2020-09-26,3464.457,94.081,1.6
GUY,South America,Guyana,2020-09-27,3524.211,96.623,1.6
GUY,South America,Guyana,2020-09-28,3543.282,99.166,1.6
GUY,South America,Guyana,2020-09-29,3618.292,99.166,1.6
GUY,South America,Guyana,2020-09-30,3679.317,101.709,1.6
GUY,South America,Guyana,2020-10-01,3723.815,104.252,1.6
GUY,South America,Guyana,2020-10-02,3773.398,108.066,1.6
GUY,South America,Guyana,2020-10-03,3773.398,108.066,1.6
GUY,South America,Guyana,2020-10-04,3932.318,110.608,1.6
GUY,South America,Guyana,2020-10-05,4053.097,114.422,1.6
GUY,South America,Guyana,2020-10-06,4053.097,116.965,1.6
GUY,South America,Guyana,2020-10-07,4185.319,120.779,1.6
GUY,South America,Guyana,2020-10-08,4232.359,124.593,1.6
GUY,South America,Guyana,2020-10-09,4269.228,127.136,1.6
GUY,South America,Guyana,2020-10-10,4328.982,129.679,1.6
GUY,South America,Guyana,2020-10-11,4410.349,130.95,1.6
GUY,South America,Guyana,2020-10-12,4476.46,132.221,1.6
GUY,South America,Guyana,2020-10-13,4532.4,134.764,1.6
GUY,South America,Guyana,2020-10-14,4562.913,134.764,1.6
GUY,South America,Guyana,2020-10-15,4602.325,136.036,1.6
GUY,South America,Guyana,2020-10-16,4668.436,136.036,1.6
GUY,South America,Guyana,2020-10-17,4716.747,138.578,1.6
GUY,South America,Guyana,2020-10-18,4747.26,138.578,1.6
GUY,South America,Guyana,2020-10-19,4786.672,141.121,1.6
GUY,South America,Guyana,2020-10-20,4826.084,144.935,1.6
GUY,South America,Guyana,2020-10-21,4894.738,147.478,1.6
GUY,South America,Guyana,2020-10-22,4929.064,148.749,1.6
GUY,South America,Guyana,2020-10-23,5034.587,148.749,1.6
GUY,South America,Guyana,2020-10-24,5077.814,148.749,1.6
GUY,South America,Guyana,2020-10-25,5114.683,151.292,1.6
GUY,South America,Guyana,2020-10-26,5118.497,151.292,1.6
GUY,South America,Guyana,2020-10-27,5162.995,151.292,1.6
GUY,South America,Guyana,2020-10-28,5179.522,156.377,1.6
GUY,South America,Guyana,2020-10-29,5210.035,156.377,1.6
GUY,South America,Guyana,2020-10-30,5267.246,157.649,1.6
GUY,South America,Guyana,2020-10-31,5291.402,157.649,1.6
GUY,South America,Guyana,2020-11-01,5349.885,160.191,1.6
GUY,South America,Guyana,2020-11-02,5388.026,162.734,1.6
GUY,South America,Guyana,2020-11-03,5396.925,162.734,1.6
GUY,South America,Guyana,2020-11-04,5497.363,165.277,1.6
GUY,South America,Guyana,2020-11-05,5585.086,165.277,1.6
GUY,South America,Guyana,2020-11-06,5666.454,169.091,1.6
GUY,South America,Guyana,2020-11-07,5700.78,170.362,1.6
GUY,South America,Guyana,2020-11-08,5738.921,170.362,1.6
GUY,South America,Guyana,2020-11-09,5751.635,171.634,1.6
GUY,South America,Guyana,2020-11-10,5759.263,171.634,1.6
GUY,South America,Guyana,2020-11-11,5871.143,174.176,1.6
GUY,South America,Guyana,2020-11-12,5927.082,175.448,1.6
GUY,South America,Guyana,2020-11-13,6005.907,175.448,1.6
GUY,South America,Guyana,2020-11-14,6094.902,175.448,1.6
GUY,South America,Guyana,2020-11-15,6131.771,176.719,1.6
GUY,South America,Guyana,2020-11-16,6196.611,176.719,1.6
GUY,South America,Guyana,2020-11-17,6216.953,177.99,1.6
GUY,South America,Guyana,2020-11-18,6247.465,180.533,1.6
GUY,South America,Guyana,2020-11-19,6326.29,181.805,1.6
GUY,South America,Guyana,2020-11-20,6363.159,181.805,1.6
GUY,South America,Guyana,2020-11-21,6475.039,181.805,1.6
GUY,South America,Guyana,2020-11-22,6525.893,181.805,1.6
GUY,South America,Guyana,2020-11-23,6552.592,185.619,1.6
GUY,South America,Guyana,2020-11-24,6597.089,186.89,1.6
GUY,South America,Guyana,2020-11-25,6656.843,186.89,1.6
GUY,South America,Guyana,2020-11-26,6707.698,189.433,1.6
GUY,South America,Guyana,2020-11-27,6750.924,189.433,1.6
GUY,South America,Guyana,2020-11-28,6786.522,189.433,1.6
GUY,South America,Guyana,2020-11-29,6834.834,190.704,1.6
GUY,South America,Guyana,2020-11-30,6872.975,191.975,1.6
GUY,South America,Guyana,2020-12-01,6894.588,191.975,1.6
GUY,South America,Guyana,2020-12-02,6927.643,191.975,1.6
GUY,South America,Guyana,2020-12-03,7028.081,191.975,1.6
GUY,South America,Guyana,2020-12-04,7120.89,191.975,1.6
GUY,South America,Guyana,2020-12-05,7166.659,191.975,1.6
GUY,South America,Guyana,2020-12-06,7202.257,194.518,1.6
GUY,South America,Guyana,2020-12-07,7242.94,195.79,1.6
GUY,South America,Guyana,2020-12-08,7246.755,195.79,1.6
GUY,South America,Guyana,2020-12-09,7287.438,195.79,1.6
GUY,South America,Guyana,2020-12-10,7387.876,195.79,1.6
GUY,South America,Guyana,2020-12-11,7423.474,195.79,1.6
GUY,South America,Guyana,2020-12-12,7474.328,195.79,1.6
GUY,South America,Guyana,2020-12-13,7526.454,197.061,1.6
GUY,South America,Guyana,2020-12-14,7555.695,198.332,1.6
GUY,South America,Guyana,2020-12-15,7593.836,198.332,1.6
GUY,South America,Guyana,2020-12-16,7648.504,200.875,1.6
GUY,South America,Guyana,2020-12-17,7681.56,200.875,1.6
GUY,South America,Guyana,2020-12-18,7724.786,202.146,1.6
GUY,South America,Guyana,2020-12-19,7761.656,202.146,1.6
GUY,South America,Guyana,2020-12-20,7787.083,202.146,1.6
GUY,South America,Guyana,2020-12-21,7845.565,202.146,1.6
GUY,South America,Guyana,2020-12-22,7902.777,203.418,1.6
GUY,South America,Guyana,2020-12-23,7956.174,205.96,1.6
GUY,South America,Guyana,2020-12-24,7966.345,205.96,1.6
GUY,South America,Guyana,2020-12-25,7995.586,205.96,1.6
GUY,South America,Guyana,2020-12-26,7995.586,205.96,1.6
GUY,South America,Guyana,2020-12-27,8000.671,208.503,1.6
GUY,South America,Guyana,2020-12-28,8007.028,208.503,1.6
GUY,South America,Guyana,2020-12-29,8010.842,208.503,1.6
GUY,South America,Guyana,2020-12-30,8033.727,208.503,1.6
GUY,South America,Guyana,2020-12-31,8050.254,208.503,1.6
GUY,South America,Guyana,2021-01-01,8070.596,208.503,1.6
GUY,South America,Guyana,2021-01-02,8074.41,208.503,1.6
GUY,South America,Guyana,2021-01-03,8083.31,208.503,1.6
PRY,South America,Paraguay,2020-02-23,0,0,1.3
PRY,South America,Paraguay,2020-02-24,0,0,1.3
PRY,South America,Paraguay,2020-02-25,0,0,1.3
PRY,South America,Paraguay,2020-02-26,0,0,1.3
PRY,South America,Paraguay,2020-02-27,0,0,1.3
PRY,South America,Paraguay,2020-02-28,0,0,1.3
PRY,South America,Paraguay,2020-02-29,0,0,1.3
PRY,South America,Paraguay,2020-03-01,0,0,1.3
PRY,South America,Paraguay,2020-03-02,0,0,1.3
PRY,South America,Paraguay,2020-03-03,0,0,1.3
PRY,South America,Paraguay,2020-03-04,0,0,1.3
PRY,South America,Paraguay,2020-03-05,0,0,1.3
PRY,South America,Paraguay,2020-03-06,0,0,1.3
PRY,South America,Paraguay,2020-03-07,0,0,1.3
PRY,South America,Paraguay,2020-03-08,0.14,0,1.3
PRY,South America,Paraguay,2020-03-09,0.14,0,1.3
PRY,South America,Paraguay,2020-03-10,0.14,0,1.3
PRY,South America,Paraguay,2020-03-11,0.701,0,1.3
PRY,South America,Paraguay,2020-03-12,0.701,0,1.3
PRY,South America,Paraguay,2020-03-13,0.841,0,1.3
PRY,South America,Paraguay,2020-03-14,0.841,0,1.3
PRY,South America,Paraguay,2020-03-15,0.841,0,1.3
PRY,South America,Paraguay,2020-03-16,1.122,0,1.3
PRY,South America,Paraguay,2020-03-17,1.262,0,1.3
PRY,South America,Paraguay,2020-03-18,1.542,0,1.3
PRY,South America,Paraguay,2020-03-19,1.542,0,1.3
PRY,South America,Paraguay,2020-03-20,1.823,0,1.3
PRY,South America,Paraguay,2020-03-21,2.524,0.14,1.3
PRY,South America,Paraguay,2020-03-22,3.084,0.14,1.3
PRY,South America,Paraguay,2020-03-23,3.084,0.14,1.3
PRY,South America,Paraguay,2020-03-24,3.785,0.28,1.3
PRY,South America,Paraguay,2020-03-25,5.188,0.421,1.3
PRY,South America,Paraguay,2020-03-26,5.748,0.421,1.3
PRY,South America,Paraguay,2020-03-27,7.291,0.421,1.3
PRY,South America,Paraguay,2020-03-28,7.851,0.421,1.3
PRY,South America,Paraguay,2020-03-29,8.272,0.421,1.3
PRY,South America,Paraguay,2020-03-30,8.973,0.421,1.3
PRY,South America,Paraguay,2020-03-31,9.113,0.421,1.3
PRY,South America,Paraguay,2020-04-01,9.674,0.421,1.3
PRY,South America,Paraguay,2020-04-02,10.796,0.421,1.3
PRY,South America,Paraguay,2020-04-03,12.899,0.421,1.3
PRY,South America,Paraguay,2020-04-04,13.459,0.421,1.3
PRY,South America,Paraguay,2020-04-05,14.581,0.421,1.3
PRY,South America,Paraguay,2020-04-06,15.843,0.701,1.3
PRY,South America,Paraguay,2020-04-07,16.123,0.701,1.3
PRY,South America,Paraguay,2020-04-08,16.684,0.701,1.3
PRY,South America,Paraguay,2020-04-09,17.385,0.701,1.3
PRY,South America,Paraguay,2020-04-10,18.086,0.841,1.3
PRY,South America,Paraguay,2020-04-11,18.647,0.841,1.3
PRY,South America,Paraguay,2020-04-12,18.787,0.841,1.3
PRY,South America,Paraguay,2020-04-13,20.61,0.841,1.3
PRY,South America,Paraguay,2020-04-14,22.292,0.981,1.3
PRY,South America,Paraguay,2020-04-15,22.573,1.122,1.3
PRY,South America,Paraguay,2020-04-16,24.395,1.122,1.3
PRY,South America,Paraguay,2020-04-17,27.9,1.122,1.3
PRY,South America,Paraguay,2020-04-18,28.321,1.122,1.3
PRY,South America,Paraguay,2020-04-19,28.882,1.122,1.3
PRY,South America,Paraguay,2020-04-20,29.162,1.122,1.3
PRY,South America,Paraguay,2020-04-21,29.162,1.122,1.3
PRY,South America,Paraguay,2020-04-22,29.863,1.262,1.3
PRY,South America,Paraguay,2020-04-23,29.863,1.262,1.3
PRY,South America,Paraguay,2020-04-24,31.265,1.262,1.3
PRY,South America,Paraguay,2020-04-25,31.966,1.262,1.3
PRY,South America,Paraguay,2020-04-26,31.966,1.262,1.3
PRY,South America,Paraguay,2020-04-27,31.966,1.262,1.3
PRY,South America,Paraguay,2020-04-28,33.508,1.262,1.3
PRY,South America,Paraguay,2020-04-29,33.508,1.262,1.3
PRY,South America,Paraguay,2020-04-30,37.294,1.402,1.3
PRY,South America,Paraguay,2020-05-01,46.688,1.402,1.3
PRY,South America,Paraguay,2020-05-02,51.875,1.402,1.3
PRY,South America,Paraguay,2020-05-03,55.52,1.402,1.3
PRY,South America,Paraguay,2020-05-04,58.184,1.402,1.3
PRY,South America,Paraguay,2020-05-05,60.427,1.402,1.3
PRY,South America,Paraguay,2020-05-06,61.689,1.402,1.3
PRY,South America,Paraguay,2020-05-07,64.774,1.402,1.3
PRY,South America,Paraguay,2020-05-08,78.934,1.402,1.3
PRY,South America,Paraguay,2020-05-09,96.6,1.402,1.3
PRY,South America,Paraguay,2020-05-10,99.965,1.402,1.3
PRY,South America,Paraguay,2020-05-11,101.507,1.402,1.3
PRY,South America,Paraguay,2020-05-12,103.329,1.402,1.3
PRY,South America,Paraguay,2020-05-13,103.75,1.542,1.3
PRY,South America,Paraguay,2020-05-14,105.713,1.542,1.3
PRY,South America,Paraguay,2020-05-15,106.414,1.542,1.3
PRY,South America,Paraguay,2020-05-16,109.078,1.542,1.3
PRY,South America,Paraguay,2020-05-17,110.199,1.542,1.3
PRY,South America,Paraguay,2020-05-18,110.48,1.542,1.3
PRY,South America,Paraguay,2020-05-19,116.228,1.542,1.3
PRY,South America,Paraguay,2020-05-20,116.789,1.542,1.3
PRY,South America,Paraguay,2020-05-21,117.209,1.542,1.3
PRY,South America,Paraguay,2020-05-22,117.49,1.542,1.3
PRY,South America,Paraguay,2020-05-23,119.172,1.542,1.3
PRY,South America,Paraguay,2020-05-24,120.855,1.542,1.3
PRY,South America,Paraguay,2020-05-25,121.275,1.542,1.3
PRY,South America,Paraguay,2020-05-26,122.958,1.542,1.3
PRY,South America,Paraguay,2020-05-27,123.939,1.542,1.3
PRY,South America,Paraguay,2020-05-28,126.182,1.542,1.3
PRY,South America,Paraguay,2020-05-29,128.566,1.542,1.3
PRY,South America,Paraguay,2020-05-30,135.155,1.542,1.3
PRY,South America,Paraguay,2020-05-31,138.24,1.542,1.3
PRY,South America,Paraguay,2020-06-01,139.502,1.542,1.3
PRY,South America,Paraguay,2020-06-02,142.025,1.542,1.3
PRY,South America,Paraguay,2020-06-03,150.017,1.542,1.3
PRY,South America,Paraguay,2020-06-04,152.26,1.542,1.3
PRY,South America,Paraguay,2020-06-05,152.4,1.542,1.3
PRY,South America,Paraguay,2020-06-06,152.821,1.542,1.3
PRY,South America,Paraguay,2020-06-07,159.13,1.542,1.3
PRY,South America,Paraguay,2020-06-08,160.532,1.542,1.3
PRY,South America,Paraguay,2020-06-09,166.421,1.542,1.3
PRY,South America,Paraguay,2020-06-10,168.524,1.542,1.3
PRY,South America,Paraguay,2020-06-11,172.449,1.542,1.3
PRY,South America,Paraguay,2020-06-12,175.814,1.542,1.3
PRY,South America,Paraguay,2020-06-13,176.796,1.542,1.3
PRY,South America,Paraguay,2020-06-14,180.721,1.542,1.3
PRY,South America,Paraguay,2020-06-15,181.703,1.682,1.3
PRY,South America,Paraguay,2020-06-16,182.684,1.823,1.3
PRY,South America,Paraguay,2020-06-17,183.385,1.823,1.3
PRY,South America,Paraguay,2020-06-18,186.47,1.823,1.3
PRY,South America,Paraguay,2020-06-19,187.311,1.823,1.3
PRY,South America,Paraguay,2020-06-20,190.956,1.823,1.3
PRY,South America,Paraguay,2020-06-21,193.34,1.823,1.3
PRY,South America,Paraguay,2020-06-22,195.162,1.823,1.3
PRY,South America,Paraguay,2020-06-23,199.368,1.823,1.3
PRY,South America,Paraguay,2020-06-24,214.23,1.823,1.3
PRY,South America,Paraguay,2020-06-25,219.978,1.823,1.3
PRY,South America,Paraguay,2020-06-26,239.887,1.823,1.3
PRY,South America,Paraguay,2020-06-27,272.274,2.103,1.3
PRY,South America,Paraguay,2020-06-28,298.211,2.103,1.3
PRY,South America,Paraguay,2020-06-29,307.184,2.243,1.3
PRY,South America,Paraguay,2020-06-30,311.39,2.383,1.3
PRY,South America,Paraguay,2020-07-01,316.858,2.664,1.3
PRY,South America,Paraguay,2020-07-02,322.887,2.664,1.3
PRY,South America,Paraguay,2020-07-03,329.336,2.664,1.3
PRY,South America,Paraguay,2020-07-04,334.383,2.804,1.3
PRY,South America,Paraguay,2020-07-05,340.272,2.804,1.3
PRY,South America,Paraguay,2020-07-06,344.338,2.804,1.3
PRY,South America,Paraguay,2020-07-07,350.787,2.804,1.3
PRY,South America,Paraguay,2020-07-08,358.078,2.804,1.3
PRY,South America,Paraguay,2020-07-09,369.855,2.804,1.3
PRY,South America,Paraguay,2020-07-10,383.595,2.804,1.3
PRY,South America,Paraguay,2020-07-11,395.372,2.944,1.3
PRY,South America,Paraguay,2020-07-12,413.318,3.084,1.3
PRY,South America,Paraguay,2020-07-13,417.804,3.505,1.3
PRY,South America,Paraguay,2020-07-14,430.983,3.505,1.3
PRY,South America,Paraguay,2020-07-15,448.368,3.505,1.3
PRY,South America,Paraguay,2020-07-16,468.557,3.785,1.3
PRY,South America,Paraguay,2020-07-17,484.681,3.926,1.3
PRY,South America,Paraguay,2020-07-18,508.796,4.066,1.3
PRY,South America,Paraguay,2020-07-19,521.694,4.346,1.3
PRY,South America,Paraguay,2020-07-20,525.48,4.627,1.3
PRY,South America,Paraguay,2020-07-21,535.154,4.907,1.3
PRY,South America,Paraguay,2020-07-22,560.811,5.047,1.3
PRY,South America,Paraguay,2020-07-23,576.654,5.047,1.3
PRY,South America,Paraguay,2020-07-24,592.216,5.328,1.3
PRY,South America,Paraguay,2020-07-25,606.797,5.608,1.3
PRY,South America,Paraguay,2020-07-26,623.061,5.748,1.3
PRY,South America,Paraguay,2020-07-27,637.642,6.029,1.3
PRY,South America,Paraguay,2020-07-28,655.307,6.309,1.3
PRY,South America,Paraguay,2020-07-29,682.226,6.449,1.3
PRY,South America,Paraguay,2020-07-30,730.035,6.59,1.3
PRY,South America,Paraguay,2020-07-31,748.402,6.87,1.3
PRY,South America,Paraguay,2020-08-01,769.012,7.291,1.3
PRY,South America,Paraguay,2020-08-02,791.304,7.291,1.3
PRY,South America,Paraguay,2020-08-03,802.52,7.711,1.3
PRY,South America,Paraguay,2020-08-04,820.466,8.272,1.3
PRY,South America,Paraguay,2020-08-05,849.628,8.552,1.3
PRY,South America,Paraguay,2020-08-06,893.792,9.253,1.3
PRY,South America,Paraguay,2020-08-07,912.439,9.674,1.3
PRY,South America,Paraguay,2020-08-08,940.059,10.095,1.3
PRY,South America,Paraguay,2020-08-09,968.38,10.515,1.3
PRY,South America,Paraguay,2020-08-10,1014.226,11.497,1.3
PRY,South America,Paraguay,2020-08-11,1054.184,12.057,1.3
PRY,South America,Paraguay,2020-08-12,1124.145,13.039,1.3
PRY,South America,Paraguay,2020-08-13,1176.16,13.6,1.3
PRY,South America,Paraguay,2020-08-14,1264.909,15.142,1.3
PRY,South America,Paraguay,2020-08-15,1315.242,17.806,1.3
PRY,South America,Paraguay,2020-08-16,1372.725,19.348,1.3
PRY,South America,Paraguay,2020-08-17,1420.954,20.329,1.3
PRY,South America,Paraguay,2020-08-18,1486.99,22.573,1.3
PRY,South America,Paraguay,2020-08-19,1560.877,23.133,1.3
PRY,South America,Paraguay,2020-08-20,1656.775,23.834,1.3
PRY,South America,Paraguay,2020-08-21,1757.581,25.517,1.3
PRY,South America,Paraguay,2020-08-22,1818.99,26.919,1.3
PRY,South America,Paraguay,2020-08-23,1855.302,28.742,1.3
PRY,South America,Paraguay,2020-08-24,1907.037,30.704,1.3
PRY,South America,Paraguay,2020-08-25,1994.804,32.387,1.3
PRY,South America,Paraguay,2020-08-26,2085.095,34.63,1.3
PRY,South America,Paraguay,2020-08-27,2143.699,37.154,1.3
PRY,South America,Paraguay,2020-08-28,2225.438,39.257,1.3
PRY,South America,Paraguay,2020-08-29,2309.699,41.22,1.3
PRY,South America,Paraguay,2020-08-30,2398.167,43.182,1.3
PRY,South America,Paraguay,2020-08-31,2476.26,45.706,1.3
PRY,South America,Paraguay,2020-09-01,2571.037,48.791,1.3
PRY,South America,Paraguay,2020-09-02,2683.199,50.193,1.3
PRY,South America,Paraguay,2020-09-03,2798.306,52.296,1.3
PRY,South America,Paraguay,2020-09-04,2895.747,55.801,1.3
PRY,South America,Paraguay,2020-09-05,3066.373,57.764,1.3
PRY,South America,Paraguay,2020-09-06,3152.598,60.988,1.3
